!起始函號	!大正藏	!永樂北	!永樂北函	!乾隆	!乾隆函	!經名	!作譯者	!卷數
	0230	0993	(斯)	0994	(斯)	聖八千頌般若波羅蜜多一百八名真實圓義陀羅尼經	宋 施護等譯	1
	1284	1039	(止)	1040	(止)	佛說聖寶藏神儀軌經	宋 法天譯	2
	1165	0803	(則)	0804	(則)	聖持世陀羅尼經	宋 施護譯	1
	1371	0824	(則)	0825	(則)	佛說聖大總持王經	宋 施護譯	1
	1107	1073	(言)	1074	(言)	聖多羅菩薩梵讚	宋 施護譯	1
	1104	0900	(深)	0901	(深)	佛說聖多羅菩薩經	宋 法賢譯	1
	1105	0807	(則)	0808	(則)	聖多羅菩薩一百八名陀羅尼經	宋 法天譯	1
	0103	0647	(慶)	0648	(慶)	佛說聖法印經	西晉 竺法護譯	1
	0257	0929	(薄)	0930	(薄)	佛說聖佛母般若波羅蜜多經	宋 施護譯	1
	1516	1305	(右)	1306	(右)	聖佛母般若波羅蜜多九頌精義論	勝德赤衣菩薩造　宋 法護等譯	2
	0258	0791	(忠)	0792	(忠)	佛說聖佛母小字般若波羅蜜多經	宋 天息災譯	1
	1099	0981	(斯)	0982	(斯)	佛說聖觀自在菩薩不空王祕密心陀羅尼經	宋 施護等譯	1
	1055	1072	(言)	1073	(言)	佛說聖觀自在菩薩梵讚	宋 法賢譯	1
	1053	1070	(言)	1071	(言)	聖觀自在菩薩功德讚	宋 施護譯	1
						聖觀自在菩薩念誦儀軌經		
	1031	1407	(槁)	1408	(槁)	聖觀自在菩薩心真言瑜伽觀行儀軌	唐 不空譯	1
	1054	0810	(則)	0811	(則)	聖觀自在菩薩一百八名經	宋 天息災譯	1
	1072A					聖賀野紇哩縛大威怒王立成大神驗供養念誦儀軌法品	唐 不空譯	2
	1275					聖歡喜天式法	唐 般若惹羯羅撰	1
	1164	0781	(力)	0782	(力)	佛說大乘聖吉祥持世陀羅尼經	宋 法天譯	1
	1222a					聖迦柅忿怒金剛童子菩薩成就儀軌經	唐 不空譯	3
	1222b	1058	(言)	1059	(言)	聖迦柅忿怒金剛童子菩薩成就儀軌經	唐 不空譯	3
						聖箭堂述古	清 道霈 述	1
	1131	1069	(言)	1070	(言)	聖金剛手菩薩一百八名梵讚	宋 法賢譯	1
	1108A	1062	(言)	1063	(言)	聖救度佛母二十一種禮讚經	唐 安藏譯	1
						聖可禪師語錄		
	1047	0849	(命)	0850	(命)	佛說聖六字大明王陀羅尼經	宋 施護譯	1
	1049	0870	(臨)	0871	(臨)	聖六字增壽大明陀羅尼經	宋 施護譯	1
	1190	1026	(澄)	1027	(澄)	聖妙吉祥真實名經	元 釋智譯	1
	1203					聖無動尊安鎮家國等法		1
	1204					聖無動尊一字出生八大童子祕要法品	唐 不空述	1
	0937	0780	(力)	0781	(力)	佛說大乘聖無量壽決定光明王如來陀羅尼經	宋 法天譯	1
	1236	0827	(則)	0828	(則)	聖無能勝金剛火陀羅尼經	宋 法天譯	1
	1147	0787	(忠)	0788	(忠)	聖虛空藏菩薩陀羅尼經	宋 法天譯	1
	1214	1414	(槁)	1415	(槁)	聖閻曼德迦威怒王立成大神驗念誦法	唐 不空譯	1
	1303	0805	(則)	0806	(則)	佛說聖曜母陀羅尼經	宋 法天譯	1
	1355	0793	(忠)	0794	(忠)	佛說聖最上燈明如來陀羅尼經	宋 施護譯	1
	1409	0872	(命)	0873	(臨)	聖最勝陀羅尼經	宋 施護譯	1
	1376	0848	(命)	0849	(命)	佛說聖莊嚴陀羅尼經	宋 施護譯	2
	1120B					勝初瑜伽儀軌真言		1
	1363	0356	(莫)	0357	(莫)	勝幢臂印陀羅尼經	唐 玄奘譯	1
	1410	0852	(命)	0853	(命)	佛說勝幡瓔珞陀羅尼經	宋 施護譯	1
						勝福田常經	失譯	
	1205					勝軍不動明王四十八使者祕密成就儀軌	唐 遍智集	1
	1692	0814	(則)	0815	(則)	勝軍化世百喻伽他經	宋 天息災譯	1
	0516	0982	(斯)	0983	(斯)	佛說勝軍王所問經	宋 施護譯	1
	0310-s48					勝鬘夫人會	唐 菩提流志譯	1
	1744					勝鬘寶窟	隋 吉藏撰	3
						勝鬘經疏義私鈔	日本 聖德太子疏　唐 明空私鈔	6
						勝鬘經述記	唐 窺基說　義令記	2
						勝鬘經義記	隋 慧遠撰	2
	0353	0055	(推)	0055	(推)	勝鬘師子吼一乘大方便方廣經	劉宋 求那跋陀羅譯	1
	0587	0184	(傷)	0185	(傷)	勝思惟梵天所問經	元魏 菩提流支譯	6
	1532	1185	(弗)	1186	(弗)	勝思惟梵天所問經論	天親菩薩造　後魏 菩提流支譯	4
	0231	0009	(羽)	0009	(羽)	勝天王般若波羅蜜經	陳 月婆首那譯	7
	0655					佛說勝義空經	宋 施護等譯	1
	2138	1287	(納)	1288	(納)	勝宗十句義論	慧月造　唐 玄奘譯	1
						剩人禪師語錄		
	0016	0550	(福)	0551	(福)	尸迦羅越六方禮經	後漢 安世高譯	1
	1357	0333	(能)	0334	(能)	佛說師子奮迅菩薩所問經	失譯	1
	0836	0258	(良)	0259	(良)	大方廣師子吼經	唐 地婆訶羅譯	1
	0164	0455	(景)	0456	(景)	師子素馱娑王斷肉經	唐 智嚴譯	1
	0176	0409	(信)	0410	(信)	師子月佛本生經	失譯	1
	0486	0457	(景)	0458	(景)	師子莊嚴王菩薩請問經	唐 那提譯	1
	1294					施八方天儀則	唐 灌頂阿闍梨述	1
	0702	0423	(難)	0424	(難)	佛說施燈功德經	高齊 那連提耶舍譯	1
	1321					佛說施餓鬼甘露味大陀羅尼經	唐 跋馱木阿譯	1
	1538	1309	(通)	1310	(通)	施設論	宋 法護等譯	7
	0132a					佛說食施獲五福報經	失譯	1
	0132b	0613	(善)	0614	(善)	施食獲五福報經	失譯	1
						施食通覽	宋 宗曉編	1
	1373	0992	(斯)	0993	(斯)	佛說施一切無畏陀羅尼經	宋 施護等譯	1
	1315					施諸餓鬼飲食及水法	唐 不空譯	1
	0240	0015	(翔)	0015	(翔)	實相般若波羅蜜經	唐 菩提流志譯	1
	1118	0887	(臨)	0888	(臨)	佛說十八臂陀羅尼經	宋 法賢譯	1
	2032	1276	(席)	1277	(席)	十八部論	陳 真諦譯	1
	1616	1179	(造)	1180	(造)	十八空論	龍樹菩薩造　陳 真諦譯	1
	0731	0683	(敬)	0684	(敬)	佛說十八泥犁經	後漢 安世高譯	1
	0900					十八契印	唐 惠果造	1
						十不二門樞要	宋 了然述	2
						十不二門文心解	宋 仁岳述	1
						十不二門義	唐 道邃錄出	1
	1928	1574	(起)	1553	(寔)	十不二門指要鈔	宋 知禮述	2
						十不二門指要鈔詳解	宋 可度詳解　明 正謐分會	4
	0727	1371	(英)	1372	(英)	十不善業道經	馬鳴菩薩集　宋 日稱等譯	1
	0287					佛說十地經	唐 尸羅達摩譯	9
	1522	1186	(離節)	1187	(離節)	十地經論	天親菩薩造　後魏 菩提流支等譯	12
						十地經論義記	隋 慧遠撰	8
	1348	0330	(能)	0331	(能)	佛說十二佛名神咒校量功德除障滅罪經	隋 闍那崛多譯	1
						十二禮（讚阿彌陀佛文）	龍樹菩薩造　禪那崛多別譯	1
	1568	1178	(造)	1179	(造)	十二門論	龍樹菩薩造　姚秦 鳩摩羅什譯	1
	1825					十二門論疏	隋 吉藏撰	3
	1826					十二門論宗致義記	唐 法藏述	2
	0753	0735	(當)	0736	(當)	十二品生死經	劉宋 求那跋陀羅譯	1
	1298					十二天供儀軌		1
	0783	0447	(羊)	0448	(羊)	佛說十二頭陀經	劉宋 求那跋陀羅譯	1
	1651	1203	(沛)	1204	(沛)	十二因緣論	淨意菩薩造　後魏 菩提流支譯	1
	0195	1366	(英)	1367	(英)	佛說十二遊經	東晉 迦留陀伽譯	1
	0719	0808	(則)	0809	(則)	十二緣生祥瑞經	宋 施護譯	2
						十法界鈔	日本 日蓮撰	1
						十法界明因果鈔	日本 日蓮撰	1
	0314	0026	(服)	0026	(服)	佛說大乘十法經	梁 僧伽婆羅譯	1
	0310-s09					十法經	北魏 佛陀扇多譯	1
	0442					十方千五百佛名經	失譯	1
	0782	0833	(盡)	0834	(盡)	佛說十號經	宋 天息災譯	1
	0432	0413	(信)	0414	(信)	佛說十吉祥經	失譯	1
	0780					佛說十力經	唐 勿提提犀魚譯	1
						十六大羅漢因果識見頌	唐 闍那多迦譯	1
	0410	0061	(唐)	0061	(唐)	大方廣十輪經	失譯	8
	2111	1490	(微)	1535	(說)	十門辯惑論	唐 復禮撰	3
						十牛圖和頌		1
						十牛圖頌	宋 師遠述	1
						十牛圖頌	明 胡文煥著	1
	1439	1159	(受)	1160	(受)	十誦羯磨比丘要用	劉宋 僧璩撰出	1
	1435	1109	(誠-榮)	1110	(誠-榮)	十誦律	後秦 弗若多羅共羅什譯	61
	1436	1153	(外)	1154	(外)	十誦比丘波羅提木叉戒本	姚秦 鳩摩羅什譯	1
	1437	1154		1155	(外)	十誦比丘尼波羅提木叉戒本	劉宋 法顯集出	1
	1435-j60~j61	1138	(婦)	1139	(婦)	十誦律毗尼序	東晉 卑摩羅叉續譯	3
	0600	1094	(初)	1095	(初)	十善業道經	唐 實叉難陀譯	1
						十善業道經節要	清 蕅益編訂	1
						十往生阿彌陀佛國經	失譯 出周錄	1
	1070	0322	(能)	0323	(能)	佛說十一面觀世音神咒經	北周 耶舍崛多譯	1
	1069	1049	(止)	1050	(止)	十一面觀自在菩薩心密言念誦儀軌經	唐 不空譯	3
	1071	0323	(能)	0324	(能)	十一面神咒心經	唐 玄奘譯	1
	1802					十一面神咒心經義疏	唐 慧沼撰	1
	0138	0624	(善)	0625	(善)	佛說十一想思念如來經	劉宋 求那跋陀羅譯	1
						注十疑論	宋 澄彧註	1
	0092	0578	(緣)	0579	(緣)	十支居士八城人經	後漢 安世高譯	1
	0309	0371	(談彼)	0372	(談彼)	最勝問菩薩十住除垢斷結經	姚秦 竺佛念譯	10
	0286	0101	(體)	0101	(體)	十住經	姚秦 鳩摩羅什譯	4
	1521	1173	(規仁)	1174	(規仁)	十住毘婆沙論	聖者龍樹造　後秦 鳩摩羅什譯	17
	1296					十天儀軌		1
						石關禪師語錄		
						石門文字禪	宋 慧洪著	
						石璞禪師語錄		
						石奇禪師錄		
						石霜楚圓禪師語錄	(小師) 慧南重編	1
						石田法薰禪師語錄	(門人) 了覺．師坦 等編	4
						石屋清洪禪師語錄	(參學門人) 至柔 等編	2
						石溪心月禪師語錄	(侍者) 住顯．宗煥．祖定．宗茙．光玉．仁安．應儼．永珍．祖森 編	3
						石溪心月禪師雜錄		1
						石雨禪師法檀		
	0794a					佛說時非時經	西晉 若羅嚴譯	1
	0794b	0744	(當)	0745	(當)	佛說時非時經	西晉 若羅嚴譯	1
						時時好念佛	清 果能述	1
	1267					使咒法經	唐 菩提留支譯	1
	1915-t1	1571	(寔)	1549	(寔)	始終心要	唐 釋湛然述	1
						始終心要注	宋 從義注	1
	1687	1074	(言)	1075	(言)	事師法五十頌	馬鳴菩薩集　宋 日稱等譯	1
						式叉摩那尼戒本	明 弘贊輯	1
	1062B					世尊聖者千眼千首千足千舌千臂觀自在菩提薩埵怛[口*縛]廣大圓滿無礙大悲心陀羅尼		1
	0527	0224	(潔)	0225	(潔)	佛說逝童子經	西晉 支法度譯	1
	0048	0560	(緣)	0561	(緣)	是法非法經	後漢 安世高譯	1
	1916	1563	(煩)	1504	(銘)	釋禪波羅蜜次第法門	隋 智顗說	10
						釋觀無量壽佛經記	唐 法聰撰	1
						釋華嚴漩澓偈	後唐 惟勁釋	
	2088	1462	(壁)			釋迦方志	唐 道宣撰	2
	0942					釋迦佛讚	清 達喇嘛薩穆丹達爾吉譯	1
	0941					釋迦牟尼佛成道在菩提樹降魔讚		1
						釋迦牟尼佛贊	明太宗朱棣撰	1
						釋迦牟尼如來拔除苦惱現大神變飛空大[金*本]法	唐 般若傳	1
	2090					釋迦牟尼如來像法滅盡之記	唐 法成譯	1
	2040	1460	(璧)	1464	(璧)	釋迦譜	梁 僧祐撰	5
						釋迦如來成道記	唐 王勃撰	1
						釋迦如來成道記註	唐 道誠註	2
						釋迦如來降生禮讚文	宋 仁岳撰	1
	1947	1512	(輔)	1583	(馳)	釋迦如來涅槃禮讚文	宋 仁岳撰	1
						釋迦如來行蹟頌	元 無寄撰集	2
						釋迦如來應化錄	明 寶成編集	2
	2041	1461	(壁)			釋迦氏譜	唐 道宣撰	1
	0938					釋迦文尼佛金剛一乘修行儀軌法品		1
	2038					釋鑑稽古略續集	明 幻輪編	3
						(古今圖書集成)釋教部彙考		7
						釋教最上乘秘密藏陀羅尼集	唐 行琳集	30
	1960					釋淨土群疑論	唐 懷感撰	7
						釋楞嚴經	明 真可撰	1
	1896					釋門歸敬儀	唐 道宣述	2
						釋門歸敬儀護法記	宋 彥起撰	1
						釋門歸敬儀通真記	宋 了然述　日本 慧光合	3
	2083					釋門自鏡錄	唐 懷信述	2
	1894					釋門章服儀	唐 道宣述	1
						釋門章服儀應法記	宋 元照述　日本 良信合	1
						釋門正統	宋 宗鑑集	8
	1922	1556	(法)	1479	(轂)	釋摩訶般若波羅蜜經覺意三昧	隋 智顗說	1
	1668					釋摩訶衍論	龍樹菩薩造　姚秦 筏提摩多譯	10
						釋摩訶衍論科	宋 普觀治定	1
						釋摩訶衍論記	唐 聖法鈔	1
						釋摩訶衍論記	宋 普觀述	6
						釋摩訶衍論疏	唐 法敏集	6
						釋摩訶衍論通玄鈔	宋 志福撰	4
						釋摩訶衍論贊玄疏	宋 法悟[束*力]撰	5
	0054	0575	(緣)	0576	(緣)	釋摩男本四子經	吳 支謙譯	1
						釋普門品重頌疏	宋 遵式撰	1
	2037					釋氏稽古略	元 覺岸編	4
						釋氏六帖	義楚集	24
						釋氏蒙求	靈操撰	2
	2127					釋氏要覽	宋 道誠集	3
						釋音精嚴集		3
	1657	1218	(匪)	1219	(匪)	手杖論	釋迦稱造　唐 義淨譯	1
	0999	0778	(力)	0779	(力)	佛說守護大千國土經	宋 施護譯	3
	2362					守護國界章	日本 最澄撰	9
	0997	0972	(蘭)	0973	(蘭)	守護國界主陀羅尼經	唐 般若．牟尼室利 譯	10
	0642	0394	(靡)	0395	(靡)	佛說首楞嚴三昧經	姚秦 鳩摩羅什譯	2
						首楞嚴壇場修證儀	宋 淨源編敘	1
	0436	0523	(維)	0524	(維)	受持七佛名號所生功德經	唐 玄奘譯	1
						受戒品		
						受菩薩戒法	宋 延壽撰	1
						受菩薩戒儀	陳 慧思撰	1
	0915	1446	(隸)	1447	(隸)	受菩提心戒儀	唐 不空譯	1
	0050	0565	(緣)	0566	(緣)	受歲經	西晉 竺法護譯	1
	1486	1087	(篤)	1088	(篤)	受十善戒經	失譯	1
	0916					受五戒八戒文		1
						受五戒法	宋 遵式撰	1
	0061					受新歲經	西晉 竺法護譯	1
	1902	1499	(桓)	1542	(俊)	受用三水要行法	唐 義淨撰	1
						受職功德鈔	日本 日蓮撰	1
						佛說壽生經		1
						授大乘菩薩儀	宋 元照述	1
						授菩薩戒法	明 智旭重定	1
						授菩薩戒儀	唐 湛然述	1
						授菩薩戒儀	宋 遵式撰	1
						書	明 克勤著	1
	0070	0591	(善)	0592	(善)	數經	西晉 法炬譯	1
	0540a					佛說樹提伽經	劉宋 求那跋陀羅譯	1
	0540b	0448	(羊)	0449	(羊)	佛說樹提伽經	劉宋 求那跋陀羅譯	1
						恕中無慍禪師語錄	(嗣法參學) 宗黼．道瑄．宗[一/旦]．居頂．惟寂．宗寄．慧浩．清歲 等編	6
						率菴梵琮禪師語錄	(小師) 了見、(侍者) 文郁．本空 編	1
						慈悲道場水懺法科註	清 西宗集註	3
						慈悲道場水懺法隨聞錄	清 智證錄	3
						法界聖凡水陸大齋法輪寶懺	清 咫觀記	10
						法界聖凡水陸大齋普利道場性相通論	清 咫觀述	9
						法界聖凡水陸勝會修齋儀軌	宋 志磐謹撰　明 袾宏重訂	6
	0106	0649	(慶)	0650	(慶)	佛說水沫所漂經	東晉 竺曇無蘭譯	1
	0565	0209	(潔)	0210	(潔)	順權方便經	西晉 竺法護譯	2
						順正理論述文記	唐 元瑜述	2
	1565	1239	(情)	1240	(情)	順中論	龍樹菩薩造　無著菩薩釋　元魏 瞿曇般若流支譯	2
	1207					說矩里迦龍王像法		1
	0476	0145	(蓋)	0145	(蓋)	說無垢稱經	唐 玄奘譯	6
	1782					說無垢稱經疏	唐 窺基撰	6
	1903	1498	(桓)	1541	(俊)	說罪要行法	唐 義淨撰	1
	0854					胎藏梵字真言	失譯	2
						台宗精英集	宋 普容集	5
						台宗十類因革論	宋 善月述	4
	0344	0046	(裳)	0046	(裳)	佛說太子和休經	失譯	1
	0167	0215	(潔)	0216	(潔)	太子慕魄經	後漢 安世高譯	1
	0168	0214	(潔)	0215	(潔)	太子墓魄經	西晉 竺法護譯	1
	0185	0660	(尺)	0661	(尺)	太子瑞應本起經	吳 支謙譯	2
	0343	0045	(裳)	0045	(裳)	佛說太子刷護經	西晉 竺法護譯	1
	0171	0249	(才)	0250	(才)	太子須大拏經	西秦 聖堅譯	1
	1432	1156	(受)	1157	(受)	曇無德律部雜羯磨	曹魏 康僧鎧譯	1
						曇芳守忠禪師語錄	(嗣法) 繼祖 等編	2
	1391	0482	(行)	0483	(行)	佛說檀特羅麻油述經	東晉 曇無蘭譯	1
	2115	1637	(孟軻)			鐔津文集	宋 契嵩撰	19
						坦庵禪師語錄		1
	2136					唐梵兩語雙對集	唐 僧怛多[薛/木]多．波羅瞿那彌捨沙 集	1
	2134					唐梵文字	唐 全真集	1
	1639	1251	(逸)	1252	(逸)	提婆菩薩破楞伽經中外道小乘四宗論	提波菩薩造　後魏 菩提流支譯	1
	1640	1252	(逸)	1253	(逸)	提婆菩薩釋楞伽經中外道小乘涅槃論	提波菩薩造　後魏 菩提流支譯	1
	2048	1454	(漆)	1455	(漆)	提婆菩薩傳	姚秦 鳩摩羅什譯	1
						體仁要術	清 彭紹升著	1
						體宗禪師語錄		1
						天岸禪師語錄		1
	2897					天地八陽神咒經	唐 義淨 譯	1
						天目明本禪師雜錄		3
		1525	(丁俊叉)			天目中峰和尚廣錄	元 明本著、慈寂上進	30
	0592	0747	(當)	0748	(當)	天請問經	唐 玄奘譯	1
						天然禪師語錄		
						天如惟則禪師語錄	(小師) 善遇 編	9
						天聖廣燈錄	宋 李遵勗編	30
						天樹禪師語錄		
	1930	1560	(韓)	1523	(曲)	天台八教大意	隋 灌頂撰	1
	1938	1578	(起)	1605	(野)	天台傳佛心印記	元 懷則述	1
						天台傳佛心印記註	明 傳燈註	2
						天臺法華玄義科分	唐 湛然述	5
	2069					天台九祖傳	宋 士衡編	1
	1931	1543	(會)	1488	(世)	天台四教儀	高麗 諦觀錄	1
		1627	(稼)	1489	(世)	天台四教儀集註	南天竺 蒙潤集	9
	2096					天台山記	唐 徐靈府撰	1
						學天台宗法門大意	唐 行滿述	1
						天台宗釋疑	日本 圓澄等疑問　唐 廣修等決答	5
						天台宗未決（問答十箇條）	日本 最澄疑問　唐 道邃決義	1
	2178					天台宗章疏	日本 玄日錄	1
	2050	1569	(起)	1498	(勒)	隋天台智者大師別傳	隋 灌頂撰	1
						天台智者大師發願文	隋 智顗撰	1
	1948	1514	(輔)	1572	(馳)	天台智者大師齋忌禮讚文	宋 遵式述	1
						重編天台諸文類集	宋 如吉編	10
					(庶)	天童密雲禪師塔銘行狀年譜	清 道忞編	1
	2002B					天童山景德寺如淨禪師續語錄	宋 義遠編	1
	0596	0467	(景)	0468	(景)	佛說天王太子辟羅經	失譯	1
						天王水鑒和尚六會錄	失譯	1
						天一悅禪師語錄		1
				1639	(秉直)	天隱修禪師語錄	通琇編	20
						天樂鳴空		1
						天則禪師語錄		1
						天竺別集	宋 遵式述、慧觀重編	3
						調實居士證源錄		1
						鐵壁禪師語錄		1
	0042	0556	(緣)	0557	(緣)	鐵城泥犁經	東晉 竺曇無蘭譯	1
						通玄百問	元 圓通設問　行秀仰答	1
	0673	0190	(慕)	0191	(慕)	大乘同性經	宇文周 闍那耶舍譯	2
	1028B					童子經念誦法	唐 善無畏譯	1
						童真禪師語錄		1
						投子義青禪師語錄	(嗣法) 道楷 編	1
						投子義青禪師語錄	(傳法) 自覺 重編	2
	0624	0157	(五)	0157	(五)	佛說伅真陀羅所問如來三昧經	後漢 支婁迦讖譯	3
	1352	0360	(罔)	0361	(罔)	佛說陀[阿-可+(嶙-山)]尼[金*本]經	東晉 曇無蘭譯	1
	0901	0358	(忘罔)	0359	(忘罔)	陀羅尼集經	唐 阿地瞿多譯	12
	1336	1467	(卿)	1474	(驅)	陀羅尼雜集	失譯	10
	0846	0812	(則)	0813	(則)	外道問聖大乘法無我義經	宋 法天譯	1
	2012B					黃檗斷際禪師宛陵錄	唐 裴休集	1
						萬法歸心錄	清 超溟著	3
						萬如禪師語錄		
						萬松老人評唱天童覺和尚拈古請益錄	宋 正覺拈古　元 行秀評唱	2
	2004					萬松老人評唱天童覺和尚頌古從容庵錄	宋 正覺頌古　元 行秀評唱	6
	2017	1647	(史)	1590	(郡)	萬善同歸集	宋 延壽述	3
	1615	1192	(退)	1193	(退)	王法正理論	彌勒菩薩造　唐 玄奘譯	1
	2072					往生集	明 袾宏輯	3
	1984	1505	(輔)	1574	(馳)	往生淨土懺願儀	宋 遵式撰	1
	1979					轉經行道願往生淨土法事讚	唐 善導集記	2
	1968	1506	(馳)	1575	(馳)	往生淨土決疑行願二門	宋 遵式撰	1
	1980					往生禮讚偈	唐 善導集記	1
	1819					無量壽經優婆提舍願生偈註	北魏 曇鸞註解	2
	2070					往生西方淨土瑞應傳	唐 道詵撰	1
						新修往生傳	宋 王古輯撰	3
	0474	0143	(方)	0143	(方)	佛說維摩詰經	吳 支謙譯	2
	0475	0142	(方)	0142	(方)	維摩詰所說經	姚秦 鳩摩羅什譯	3
						維摩詰所說經直疏	明 通閏直流	3
	1775	1624	(務)	1461	(書)	注維摩詰經	後秦 僧肇撰	10
	1778					維摩經略疏	唐 智顗說．湛然略	10
						維摩經略疏	隋 吉藏撰	5
	1779					維摩經略疏垂裕記	宋 智圓述	10
